content,qtd_friends,qtd_reviews,qtd_photos,rating,user_has_photo,fake_review
"De princípio adorei a proposta do lugar, mas a bartender decepcionou muito no atendimento. :( Primeiro, comecei a comer e derrubei soyo no balcão, não tinha guardanapo na mesa e os vi embaixo do balcão, como os bartenders estavam do outro lado do balcão me levantei e peguei um porta guardanapos, ela viu e disse que eu estava colocando minha mão suja nos guardanapos, os quais iria servir outros clientes, oi? Apenas peguei o guardanapo que não tinha no balcão, não queria ofender ninguém. Depois o atum estava escuro e seco com gosto de peixe de rio, questionei, pois nunca tinha comido com esse sabor, também o atendimento foi bem ríspido e truculento. Após isso tudo, fiquei chateado e fui embora. Infelizmente não volto mais, achei que tinha tudo a ver comigo o bar, mas o atendimento decepcionou. :( Espero que não aconteça com as demais pessoas.",0,1,0,1,True,True
"Resolvi conhecer o lugar pois me interessei pelas avaliações de outros usuários do Yelp. No entanto, não consegui concordar com a galera que foi lá. Primeiro pq era um sábado, quase 20h, e o lugar tava vazio, o pessoal tava preparando as coisas. Como sou arquiteta, pra mim o ambiente sempre faz parte da experiência, e lá parou nos anos 80, mas sem ser charmoso. Realmente é barato, mas o drink q pedi não veio cheio e usaram uma vodka de má qualidade. Gostamos da comida e da simpatia dos atendentes.",31,18,9,3,True,True
"E foi numa quarta feira despretenciosa que eu e os yelpers fomos conhecer o Tokyo-u. E a primeira dica é: ele fica junto ao restaurante japonês Miyako, com esta dica não erro, você vai encontra-lo.

A minha sensação era de estar em um bar no Japão, aquele estilo de bar bem lado b, sabe! Eu gostei muito. O Vitor e a Maiara nos atenderam muito bem e por ser meio da semana estava bem tranquilo e pudermos conversar muito, beber bons drinks e comer muito também!

Os drinks tem preços bem bacanas sendo os mais baratos R$10,00 da pra beber bem sem gastar horrores. 
As comidas estavam uma delicia, eles servem o mesmo cardápio do Miyako então opção é o que não falta! A comida é bem ""true"", sem mimimi!
O que mais mais gostei sem dúvida foi o Yakissoba frito e o Tepan de Lula!

Com certeza irei voltar! Só não ganha 5 estrela pois mesmo gostando desse ar lado b, acredito que poderia melhorar um pouco!",904,458,1336,4,True,True
"O bar é anexo a um restaurante japonês, portanto não tem placa ou identificação, o que pode ser um pouco difícil de achar.

O cardápio de drinks é bem grande e pode ser tenso na hora da escolha, mas peça a indicação para os bartenders. Eles sempre acertam. :)

O preço é bem mais acessível que os outros bares especializados.

Não cheguei a comer por lá, mas vi que tem opções japas do restaurante anexo.

Vale a pena ir e experimentar o Spritz!",80,55,494,4,True,True
não mais tenho vontade de conhecer,9,1,0,5,True,True
Lugar tranquilo e ótimo para conversar. O Yakissoba frito e o Hot Filadélfia são uma delícia. A carta de drinks é ampla e muito bem executada. Amei!,43,8,9,5,True,True
"Ambiente totalmente diferente dos bares tradicionais, muito agradável, jovem, animado, excelente para reunir os amigos e tomar vários drinks e comer o ótimo tempero da culinária japonesa. Parabéns!",0,2,0,5,True,True
eu gostei munto e munto legal a comida pode levar a famila e amigos,3,137,0,4,True,True
Sempre que vou lá... é muito bom! Recomendo!,0,5,3,5,True,True
"Ótimo lugar com bom custo benefício, e variedade de carnes muito boas.",2,145,19,5,False,True
"pra quem curte lugares temáticos! uma das hamburguerias mais espaçosas de curitiba, boa musica, atendimento rapido, e claro boa comida. Umas das opções é o American Burguer para os comilões, mas ja digo que seria bom fazer um teste levando alguem pra comer junto você, a coisa é grande! obs: a maionese é DEMAIS!",3,3,0,4,True,True
"Muito bom, ainda mais agora depois da reforma, não precisa mais ficar esperando meia hora por uma mesa! Maionese ótima !!!",26,8,3,4,True,True
A reformulação no cardápio cativou a clientela!!!!!!!!!,11,5,0,5,True,True
"O buffet de quentes e frios é ótimo, infelizmente as carnes não são boas.",0,2,0,3,False,True
"O local é bonito e central. As filas são longas mas a equipe, liderada pelo Alessandro, dá conta do recado. A comida é farta, com destaque para a mesa de frios e as carnes. Solte o cinto, você vai comer muito. Uma dica de carne? Filé argentino. Uma decepção? Você não vai conseguir comer tudo que tem vontade. Leve o seu sogro junto. Ele vai te amar.",0,2,0,4,True,True
"O Local conta com amplo estacionamento próprio e gratuito, as refeições são maravilhosas, tanto no almoço como no jantar, o cardápio é varidado, onde se encontra comida japonesa, steakhouse,  cozinha brasileira, churrasco somente com carnes nobres, sushi, sul-americana, grelhados além de uma sobremesa incrível de banana com creme e calda de chocolate, inclusa no valor.  Fica aberto até tarde. É bom fazer reserva para maior comodidade, porém o restaurante é amplo, com cadeiras de bebês e cesso para cadeirantes. Serve bebidas alcoólicas, bar completo, wi-fi gratuito. O atendimento é personalizado com um serviço de mesa exemplar onde não se cobra 10% de taxas. Sempre há divulgação de promoções nas redes sociais e também em sites de descontos, vale a pena aproveitar, bom custo beneficio.",1,6,0,5,True,True
"A excelência no serviço começa com o restaurante enviando um carro diretamente para o nosso hotel por menos do que o custo de contratar um imposto apenas a US $ 2 por pessoa. Porque o concierge do hotel recebe um pequeno relaxamento, também conseguimos nos sentar imediatamente após a chegada com apenas 20 minutos de reserva e aviso prévio. 

Um dos garçons falou inglês e nos ajudou a navegar alguns dos pedidos - como começar com bebidas e nos dizer como funcionou. Como eu era o único a beber, pedi uma Capirania enquanto todos os outros tinham água. Se todos gostassem de vinho, provavelmente teríamos encomendado uma garrafa.

Os pratos e talheres são todos ajuda-se à direita da área do buffet, e a barra fria está no meio com a característica da árvore, enquanto a barra quente está ao redor das bordas. Tudo era muito fresco e a maioria das coisas era realmente excelente. 

Uma vez que nos sentamos com pratos, a carne girou ao nosso redor e veio até nós. Furacão de carne quente ... de uma corpoemformabr.com/viagr… boa maneira. Depois de 10 carnes diferentes haviam visitado a mesa, bem como conchas de pelúcia, macarrão com penne e nhoque frito, não conseguimos mais levá-la e devemos virar o sinal para o vermelho. Algumas pessoas ainda vieram à nossa mesa depois oferecendo mais carne ... realmente nunca realmente terminou ... e então alguém veio com sobremesa, pelo que simplesmente não conseguimos lidar com mais.

Quando a conta chegou, foi US $ 300 para 4 pessoas, o que acaba por ser cerca de US $ 38 por pessoa. A refeição foi muito mais do que valeu a pena, e quando combinado com o excelente serviço e excelente atmosfera, não hesito em recomendar isso a todos e a todos que procuram uma experiência de Churrascaria.  

A única coisa ruim foi que a área ao redor do restaurante não é uma que você quer encontrar-se andando, então, definitivamente, pegue seu serviço de carro para buscá-lo, ou ligue para um táxi em vez de tentar caminhar até lá. Leia menos",0,2,0,5,True,True
"Conheci o Jardins tem uns 8 anos, e desde então sempre fui frequentadora. Não tem lugar melhor para almoçar no domingo. Além da comida ser excelente, o lugar é lindo. Os garçons são super atenciosos, sempre dispostos a tornar sua refeição melhor ainda. E mesmo para quem não pode aproveitar as deliciosas carnes do lugar, as opções do Buffet são infinitas, saladas, massas, sushi, queijos, etc.. realmente tem para todos os gostos e tamanhos. 

O lugar é simplesmente lindo e incrível, não tem como não se apaixonar!",2,9,0,5,True,True
Gostei bastante do rodízio e do buffet! Churrascaria bem localizada e tudo é muito bem feito!,16,6,3,5,True,True
Ótimo atendimento. Carnes e buffet com bastante opções. Pontos positivos pelos cortes nobres de carneiro e pelas massas doces após o rodízio.,5,1,0,5,True,True
"Excelente ambiente, carnes maravilhosas e boa variedade no buffet.
Recomendo o Gelatto especial feito na hora.
Tente evitar horários de muito movimento, pois as filas de espera estão enormes ultimamente.",1,4,6,5,True,True
"Maravilhoso, vale a pena provar e voltar quantas inumeras vezes. Carnes diferenciadas, buffet de japones, de saladas, de pratos quentes, de feijoada, todos de altíssima de qualidade. O atendimento é muito bom! Eles fazem questão de agradar o cliente, quando a gente pergunta por algum prato ou carne eles trazem em um prato com uma plaquinha onde está escrito: feito especialmente pra vc!
Um excelente lugar!!!",0,2,0,5,False,True
"A churrascaria serve pratos deliciosos, porém em mais de uma vez que estive lá, o excesso de clientes implicou em prejuízo na qualidade do serviço e da comida, infelizmente. A sugestão é ir em dias menos cheios. Evite almoço no final de semana, pois fica lotadíssimo!",3,10,1,3,True,True
"A comida é realmente muito boa!!! Mas o lugar está sempre cheio e apertado, chegue cedo se quer experimentar o melhor pão com bolinho da vida!!!",0,1,0,4,False,True
"Nunca comi aqui, mas é um ótimo lugar para beber e conversar!! :) Os valores são ótimos e ter a opção de sentar ou ficar de pé na parte de fora fazem com que vc queira ficar mais e aproveitar o local",37,40,19,4,True,True
"Pão com Bolinhoooooo! Pense numa comida boa e barata, cerveja gelada e preço justo/barato!!! Isso define o Barbaran, mais um lugar autêntico de Curitiba, a cara da cidade. Super democrático, vc leva o seu amigo descolado e sua vó, e ambos se sentirão acolhidos. O lugar está bem concorrido ultimamente, de segunda a quarta costuma ser mais tranquilo. Recomendo também o dia do churrasco de Igreja. Ah, e cuidado para não se perder, pq a entrada é um portão de garagem, na lateral de um prédio. ;)",31,18,9,4,True,True
"Comida deliciosa e um preço muito justo!
Recomendo fortemente. É difícil encontrar o lugar porque não tem placa e sempre está muito lotado. Pra quem não se importa de ficar em pé existe esta opção.
De qualquer forma é um lugar que todo curitibano tem que conhecer!",1,3,7,4,True,True
"Muito bom, ótimo custo, a comida é boa, os garçons são atenciosos, não é muito caro, o ambiente é agradável.",7,1,0,5,True,True
"Sempre cheio de gente divertida, é um excelente lugar para fazer um happy hour com os amigos. A cerveja é muito barata e o cardápio tem opções muito gostosas de petiscos e pão com bolinho. Como está sempre lotado, para conseguir uma mesa é bom fazer uma reserva ou aguardar até que uma seja liberada mas o legal mesmo é ficar na área externa batendo papo :)",43,8,9,5,True,True
"muitas opções de pão com bolinho, recomendo muito! 
Cerveja boa e gelada sempre com preços justos. O pão com bife também é delicioso!
Recomendo ir cedo se quiser se sentar na sexta ou no sábado.",86,6,6,5,True,True
"O barbaran vale uma parada para quem mora em Curitiba ou nao, cerveja gelada e barata e um cardápio de comidas de boteco que nao deixam a desejar.Meu predileto é o pao com bolinho, talvez um dos melhores de curitiba!Mas o cardapio de comidas ucranianas é super interessante e em conta!

Vale super a pena conhecer, mas se prepare para encontrar um lugar lotado!",0,12,1,5,False,True
"Descobri esse bar recentemente e adorei o ambiente! Com certeza o bolinho é sempre uma boa pedida, tamanho bom, mesmo para alguém com muita fome! Espero ir mais vezes para provar as outras delícias :)",56,2,0,5,True,True
"Pense em um local de qualidade e com preços acessíveis, pensou em Barbaran, super recomendo este estabelecimento e já deixo uma dica, reserve antes e chegue cedo, pois o local está sempre cheio!!",0,11,0,5,True,True
"O estabelecimento está entre um bar e um boteco. Com valores super acessíveis, comida de qualidade e bom atendimento. O único problema é que um lugar tão bom nunca está vazio. É sempre bom chegar bem cedo para conseguir uma mesa.",16,9,1,5,True,True
"Local excelente e com preço justo! Lembra muito bares tradicionais, ambiente bem legal.",19,6,2,5,True,True
"Um ótimo lugar para happy hour. Cerveja barata, ambiente agradável e um dos melhores pão com bolinho de Curitiba!",20,2,3,5,True,True
"O que falar do barbaran?? Só coisas boas, claro!! Adoro esse lugar!! cardápio extenso de comidinhas boas, cerveja sempre gelada e preços honestíssimos!! O único ""problema"" é que está sempre muito cheio. Então se você pretende sentar e ficar susse comendo e tomando sua cervejinha. Melhor chegar bem cedo, tipo 18h ou dar uma ligadinha antes e pedir para reservar uma mesa.",0,9,1,5,True,True
"melhor pão com bolinho, só que tem que chegar cedo, porque as mesas acabam rápido, e a original também ehueheue...mas é barateza, vale a visita!",9,11,2,5,True,True
"Local ótimo para tomar uma cerveja, comer uma comidinha e bater papo com os amigos. O bolinho de carne é tão bom quanto dizem e mais um pouco!",3,10,1,5,True,True
"Sempre que vou está cheio e a comida demora muito pra chegar, na minha última ida foi 1h só pra conseguir mesa e ainda tive que desistir :/ no mais, o hambúrguer é ótimo mas considero caro se levarmos em conta o atendimento.",37,40,19,3,True,True
"Grande variedade de chopps e cervejas.
Os hamburgeres já foram melhores.",3,4,3,3,False,True
"Cardápio variado e os hamburgueres são bem gostosos. Sempre tem um chopp diferente na promoção do dia e as caipirinhas são muito boas. O atendimento é super rápido e eficiente. O único ponto que me incomoda é a música ser tão alta, o que dificulta muito para conversar com os amigos.",43,8,9,4,True,True
"Muito legal
Bons hamburgueres, boas opções de cerveja. Preço justo.",41,4,0,4,True,True
Os hamburguers são ótimos. Tem uma boa variedade chopps e o atendimento é bom. O que incomoda é que é muito lotado e o tempo de espera por uma mesa.,26,7,8,4,True,True
"Bons chopes mas poucos, poderiam melhorar a quantidade de opções, a comida é muito boa. Resumindo é um lugar muito bom para conhecer",9,12,2,4,True,True
"Atendimento agilizado, bons hamburgers que vc pode montar da forma que preferir e uma bela variedade de marcas de cervejas e chopes artesanais!",0,12,1,4,False,True
"Hamburguers maravilhosos. Diversos rótulos de cervejas artesanais locais e de fora. Sempre tem ótimas opções de chopp nas torneiras. O atendimento é bom. O ponto fraco, na minha opinião é a proximidade das mesas, por serem coladas umas nas outras a privacidade é zero e o barulho das conversas é altíssimo. O público é na maioria gente jovem, bonita e descolada.",1,4,9,4,True,True
"Pra mim, um dos melhores hambúrgueres de Curitiba, bem molhadinho. A música sempre mto bem discotecada, rápido e bom atendimento. Mas não espere um lugar tranquilo, lá é um lugar legal de ir com sua galera de amigos. Para conversar, prefiro o Barbinha.",31,18,9,4,True,True
"O Barba é sempre uma ótima opção pra quem quer ir comer aquela dupla bom hambúrguer + boa cerveja. O atendimento é bem legal, o barulho é na medida, dá pra conversar tranquilo! Tem opção pra quem é vegetariano, o que eu acho incrível. Mas é bom chegar cedo, porque costuma estar cheio :)",7,3,1,4,True,True
Melhor hamburguer de Curitiba! Só peca pela demora na hora de trazer o lanche.,1,3,0,4,False,True
"Ótimo cardápio, com opções para todos os gostos. Tem amburgueres vegetarianos e veganos! O chopp é um conta só não vem extremamente gelado. Atendimento bastante amigável.",34,1,0,5,True,True
"Minha hamburgueria favorita de Curitiba desde 2014! Ótimo lugar, as vezes enche muuuito e demora para entrar, mas sempre fui bem atendida! Gosto muito quando colocam novos sabores durante o CWBfest, a cada edição me surpreendem!",56,2,0,5,True,True
"Adoro esse lugar, é um dos meus bares prediletos! Sempre como o Steve the Pirate, um hamburguer com cream cheese, curry verde e muçarela. DELÍCIA. Eles também têm outras opções de hamburguer, tipo PTS, batata com ervilha, bacalhau, calabresa. O atendimento é ótimo, eles são bem atenciosos, sempre tem bastante variedade de chope e o preço é super justo. Recomendo!!
Mas chegue cedo (antes das 19:30) ou vá preparado para esperar um pouco até conseguir uma mesa, tá sempre cheio. E fica perto de várias baladas, dá pra emendar direto de lá.",68,11,1,5,True,True
"Muitas opções para todos os tipos de gosto. De hambúrguer a chopp, vegan ou não.
Super vale a pena conferir, sem contar na playlist que nunca desanima!",11,1,3,5,True,True
"bastante opções de chopp, um hamburguer melhor que o outro e só os clássicos do hardcore tocando, melhor pico!!",9,11,2,5,True,True
"Bom restaurante italiano, com várias opções de massas e carnes. Boa carta de vinhos.

Geralmente tem longa espera",0,1,0,3,False,True
"Nota 4 mas que na verdade e um 4.5

Ambiente e decoração:
- musica ambiente equilibrada e em um volume baixo que dá para escutar e não atrapalha das pessoas conversarem
- ambiente com luz indireta dando um certo charme ao local
- Para aproveitar um bom silencio ou baixo barulho do local, chegue logo que abre porque depois que o lugar fica cheio, fica bem barulhento porque as pessoas não sabem falar em tom civilizado

Atendimento:
- garçons bem prestativos
- para todos os clientes os garçons te ""empurram"" de cara 3 pratos caros da casa mas que até são gostosos. Pessoalmente acho isso mal educado, acho melhor eu perguntar o que ele me sugere. Como todos os garçons (sem excessão) fazem isso, então isso é um postura determinada pelo dono da casa ou pela gerência, ou seja, o garçon só tá fazendo o trabalho dele. Não o julgue.

Comida:
- vale o custo benfecio. Bem saborosa, harmonizada e servida
- cardápio em um tamanho exato, com boas opções mas nem tantas, o que te permite escolher melhor.
- cozinha inflexivel no que diz respeito a mexer em um prato. Eu pedi uma salada que, de acordo com o garçon, serve 4 pessoas. Então pedi para o garçon falar para o cozinheiro fazer porção para duas pessoas mas que eu pagaria o valor total. O garçon explicou que o cozinheiro não mexe na receita.  Isso é ruim porque se eu não levasse o que sobrou da salada para casa, a sala iria para o lixo, ou seja, desperdício de comida.
- sobremesas gostosas mas nada surpreendente. Não espere muito.
- o queijo ralado servido era já em pote na mesa. Esse modelo de queijo ralado não se usa mais a alguns anos porque depois de ralado, a intensidade do queijo sai por conta da oxidação. O que deve-se fazer é o garçon trazer uma peça de queijo, um ralador de mão, e ralar na frente do cliente. Muito mais frescor e sabor.

Bebida:
- carta de vinhos com boas oções, sendo as ""ótimas"" bem caras e as boas com um preço honesto para restaurante. O que achei ruim foi que o vinho veio quente mesmo , de acordo com o garçom, estando em uma adega 18 graus. Claramente o vinho estava entre 20 e 23 graus.
- não oferem agua filtrada (tap water) pois querem que você cobra a agua mineral.",17,2,0,4,True,True
Restaurante italiano de excelente padrão! Atendimento de primeira e pratos maravilhosos!,2,1,0,5,False,True
"Delicioso. Ambiente fantástico, bom para tudo, desde reunião de negócios até jantar romântico.",8,2,8,5,True,True
"Fui a este restaurante, por ter ouvido pessoas ao meu redor, comentarem positivamente. 
Mas positivamente, só o que tenho a falar é que a beleza externa do prédio, não condiz com a qualidade da comida e do atendimento. 
Senti-me como num restaurante de ""beira de estrada"". Apesar de que, já comi em alguns deles, bem melhores que o Madalosso. 
A comida para chegar a qualidade de regular, tem que melhorar muito. 
O atendimento é sofrível. 
A verdade, é que não sei qual dos dois serviços é o pior. 
Não recomendo a nenhum turista. Pois eu não tenho a mínima intenção de voltar. 
Considero um crime, classificar este restaurante como italiano. 
A nota é ruim ou insatisfatório.",0,1,0,1,True,True
"É o maior restaurante das Américas (segundo o Guinness Book). É só. Qualidade passa longe dali, com atendimento ordinário, comida em profusão mas sem cuidado nem qualidade. É um rodízio de massas que impressiona pelo tamanho, mas não pela variedade nem pelo requinte dos pratos. Ganhou uma estrela a mais pelo verdadeiro parque de diversões que tem para as crianças dentro do salão.",19,13,0,3,True,True
"Um local organizado, muito acolhedor, a equipe é educada e pronta para ajudar sempre que alguém precisar. O restaurante é muito grande, mas oferece uma pequena variedade de pratos quando comparado ao que você esperaria com base em seu tamanho. Serve pratos típicos como polenta frita, asinha de frango e rosbife. É um bom lugar para grandes eventos, tem muito espaço disponível e a decoração e organização também são bem feitas.",1,6,0,4,True,True
"Tive alguns contratempos e acho que essa avaliação está aqui para isso. 
O estabelecimento da um desconto pelo seu check-in, mas quando cheguei, ninguém sabia sobre e depois me falaram que era da Babilônia do outra endereço, aí mostrei o endereço aí me falaram que era uma promoção antiga que tinha acabado a dois meses.
O primeiro garçon nos atendeu mal e porcamente e depois que falei sobre a promoção e depois sumiu.",13,2,0,2,False,True
"O local tem uma proposta bem bacana de vários ambientes em um único espaço. tem diversos tipos de culinária: italiana, tailandesa, japonesa, etc.
os valores estão dentro do praticado no mercado de Curitiba, entretanto nas 3 vezes que fui a refeição não era tão saborosa e veio morna pra quase fria e os cozinheiros definitivamente não conseguem entregar uma carne ao ponto (todas as vezes pedi comida italiana e a carne vinha sempre bem passada). acredito que possa ter sido uma experiência somente minha. talvez eu tente novamente.",80,5,1,2,True,True
"A conveniência do horário certamente é um diferencial. Lugar bacana com ambiente agradável. Os preços são, pra minha faixa social, um pouco fora do padrão. O atendimento demorou, pois a casa estava cheia (fomos de madrugada).",30,6,0,3,True,True
"Cardápio bem amplo, mas em dias de mto movimento demoram muito..",29,3,0,3,True,True
"Disponível em 3 endereços na cidade, o Babilônia é simpático e oferece um cardápio bem variado. Amantes da culinária oriental estão em servidos, com direito a sushis que desmancham na boca. Essa talvez seja a melhor parte. Porque as massas são meio mais ou menos e o atendimento é lento. Os preços são honestos e, de uma forma geral, o ambiente é agradável. Um bom lugar pra reunir e curtir, mas não é a minha primeira opção em Curitiba.",38,1,0,3,True,True
Recomendo a Todos.,0,1,0,4,True,True
"Gosto do Babilônia do Cabral, ideal para apreciar um vinho com uma massa, onde o molho preferido é de funghi, com tiras de mignon. Garçons atenciosos e o preço é compatível com o serviço.",4,7,9,4,True,True
"Ótimo local para absolutamente qualquer momento. Babilônia é um local que pode ser sempre uma opção; seja para o almoço, tarde, jantar, café da manhã ou a madrugada. É uma opção de qualidade para qualquer um desses momentos.
Infelizmente há anos não inova no cardápio, a última mudança foi há uns dois anos e pouca coisa mudou efetivamente.",0,1,0,4,False,True
"É um lugar bacana pra ir com uma turma de amigos, comer, bater papo, a comida é boa e diversificada, mas o que deve ser melhor mesmo é o café da manhã que ainda não experimentei. O lugar é bacana mas mulheres sozinhas são vistas como que ""a procura"" então se vc está sozinha e não quer se incomodar,repense em ir. Já soube que está sendo visto como lugar de ""encontros"". Nada contra há quem goste mas, depõe contra o local.",0,9,0,4,False,True
"Bem, eu criei o JANTAR TUDO JUNTO E MISTURADO. Já fiz 2 aí no Babilônia e as pessoas gostaram. Em 2018 comemorei meu aniversário também no Babilônia da D. Pedro II. Os pratos são bons, no que se refere ao atendimento os garçons são atentos e o ambiente é bacana. Vou também com amigos especiais presenteando os mesmos pelos seus aniversários. Em vez de comprar um presente, vamos ao Babilônia. Apenas uma vez no caixa foi registrado que minha amiga consumiu 20, sim vinte taças de vinho; eram 02. Então, a partir deste dia confiro o resumo da conta com muita atenção. Uma sugestão que não sei se já fazem: capturar fotos de eventos, as pessoas gostariam de se ver nas páginas. TIM! TIM! (Edna Galdino)",0,1,0,5,True,True
Um dos meus restaurantes favoritos tem de tudo a qualquer hora do dia e o âmbiente e ótimo.,2,2,0,5,True,True
"Visitei o Babilônia Gastronomia ao chegar em Curitiba e pude conhecer esse ótimo restaurante. Serve de tudo um pouco, tem cardápio variado e diversificado que atende a todos os gostos. E o melhor de tudo, é 24 horas!",1,2,1,5,False,True
"Bom para reunir os amigos , conta com um cardápio bem variado. E o melhor - Babilônia do Batel é 24 horas!!",2,3,0,5,True,True
Gosto muito ! de tudo.,8,1,0,5,True,True
"Otimo lugar com estacionamento, cardapio otimo e super variado, para todos os gostos, 24 horas por dia e com preço justo.",3,2,2,5,True,True
"Sempre sou super bem atendida no ""babi"" comida boa atendimento maravilhoso. Recomendo atendimento com o Luiz Carlos e o Adriano.",23,1,0,5,True,True
"Ambiente perfeito, atendimento excelente, comida nem se fala, cardápio com todas as opções imagináveis. Alem disso, aberto vinte e quatro horas!",10,1,0,5,True,True
"Aberto 24 horas  todos os dias do ano, não preciso nem falar !! Excelente opção para qualquer ocasião, com cardápio variado e ambiente super agradável.",65,2,3,5,True,True
"O atendimento é muito bom, nada muito formal. O Babilônia é um restaurante 24 horas para todos os públicos!",55,27,81,5,True,True
"A alguns anos atrás, considerava como meu bar favorito, mas agora o preço está ridiculamente alto, a qualidade da comida está ruim e o atendimento.... bom o atendimento é uma coisa que prefiro não falar para que o meu comentário não seja censurado....
Eu infelizmente nunca mais volto e não recomendo para ninguém...",0,1,0,1,False,True
"Bar no coração de curitiba, tradicional, a comida é muito boa,mas pecaram em algo muito importante, as cervejas! Poderiam melhorar as opções de chope e cervejas.",9,12,2,3,True,True
"Local temático e aconchegante, boa comida e algumas bebidas típicas alemãs, o detalhe está mais pelo local de acesso e os valores",0,1,0,4,True,True
"Todo turista que vem à Curitiba precisa roubar (honestamente) uma canequinha do submarino no Bar do Alemão! 
O prato misto com linguiças é uma boa pedida! 
Também tem um prato (esqueci o nome) que vem um pouco de cada coisa (carne de onça, linguiça, joelho de porco...) que é bom demais!",29,21,0,4,True,True
"Ambiente acolhedor, comida alemã deliciosa, chopp gelado... O preço é o único ponto mais salgado do lugar, mas é parada obrigatória pra quem vem pra Ctba!",11,7,0,4,True,True
"O Bar do Alemão é desses lugares onde você sempre leva seus amigos que vêm de outras cidades e estados. Localizado bem no coração do Largo da Ordem, é um dos lugares que mais gosto.
Mas é sempre bom ficar atento no momento de pagar a conta, para ver se não aparece um chopp a mais do que o real consumido.",41,2,1,4,True,True
"O submarino é muito bom!!! Ambiente super agradável, dá pra ir com a família e os amigos",0,4,0,4,False,True
"alem de cerveja gelada e bom local,tambem conta com bom atendimento dos funcionarios",0,1,0,5,True,True
Bar tradicional da noite curitibana que serve uma bebida forte com sabor inigualável e comida típica alemã. Local chama-se largo da ordem que pertence ao centro histórico da cidade. Bonito de dia e a noite concentração de pessoas ecléticas que apreciam todas as conversas e risadas descontraídas.,7,3,1,5,True,True
"Ambiente bem característico, com músicas alemãs e comida sensacional. Experimentei a Bockwurtz, acompanhada com chopp submarino com steinhager!

Simplesmente sensacional",8,3,1,5,True,True
"A melhor carne de onça da cidade... e o prato de marreco recheado é delicioso... 
Só tenham muita atenção na hora de pagar a conta... sempre confiram tudo o que foi cobrado. Infelizmente lá acontece de cobrarem por coisas a mais que não foram pedidas.",5,2,37,5,True,True
"O melhor bar da cidade. Animado, com bons petiscos e conta com o famoso ""submarino"", um drink delicioso que é feito se chopp e jäger. Os preços são condizentes com a qualidade.",48,1,0,5,True,True
"Carne de onça deliciosa. E como todo mundo ja diz, não da pra ir sem provar o submarino, bebida típica do bar, e depois você ainda ""ganha"" a canequinha (isso varia pela quantidade de submarinos que vc tomar).",2,9,0,5,True,True
Um dos melhores lugares para ir se divertir e comer e passar a tarde com família e amigos.,2,145,19,5,False,True
"o bar do alemão é muito bacana fui altas vezes e ainda vou, muito bommm......",0,4,0,5,True,True
"É legal pra ir com a galera ficar conversando ali na calçada / rua da Vicente. Hamburguer bom, chopps de vários tipos dentro da faixa de preço comum na região (à partir de R$ 10, se não me engano).",26,2,0,3,True,True
"O hambúrguer é de ótima qualidade, e o preço é extremamente adequado. Apesar disso, dependendo do movimento no local e do tipo de hambúrguer pedido pelo cliente o atendimento pode demorar, e a falta de mesas também pode incomodar algumas pessoas. Mas, é um ótimo lugar para sair com os amigos. Para aqueles que bebem tem diversos tipos de cerveja, além da cerveja da whatafuck.",26,1,0,4,True,True
"Um dos melhores hamburguers que já comi, o valor de tudo que é super acessível! Perfeito para Happy Hour ou sair conversar com amigos! A dica ir mais recebo e repasso é experimentar o vegetariano!",37,40,19,4,True,True
"Hambúrguer bom e barato é aqui! 
O bacana também é chamar a galera, comer e tomar um chope de boa! 
Tem lotado de mais então tento ir um pouco mais cedo! Pois se não o burguer demora um pouco, enfim! 

Mas vale a pena, eu gosto!",96,7,83,4,True,True
Barato e muito bom com um chopp!,94,1,0,4,True,True
"Hamburguer bom! 
Preços OK!
Mas o conforto deixa a desejar um pouco.",62,1,0,4,True,True
"Comida de rua estilo NY. Hambúrguer delicioso e muito em conta. Chop de ótima qualidade também. O único problema é que geralmente está muuuuito lotado, mas se vc não se importa com isso  então esse  é o lugar.",0,5,0,4,False,True
"Gostei muito!O Lugar é bem pequeno, então se quer sentar com grupos de amigos talvez não seja a melhor opção. Mas ainda assim, é um lugar excelente pra quem tá com fome e ao mesmo tempo quer curtir a vicente conversando e bebendo na calçada ou esquentando antes de ir pra ""balada"".",24,12,8,4,True,True
Adoro o chopp,29,3,0,4,True,True
"WTF não é burger bem breja, é a experiência! A idéia é fenomenal e a atmosfera da galera na calçada são o diferencial. Ótimo preço, burgers saborosos, brejas de primeira. Chamam pelo nome pra pegar o pedido, que às vezes demora mais ou menos, depende do dia e horário, mas nada absurdo. Cwb precisa desses rolês!",12,2,0,4,True,True
"Comida praticamente de rua. Hambúrguer muito saboroso e ótimo preço.
Recomendo.
Há choppes artesanais.",3,4,3,5,False,True
"gritaria, correria e o hamburguer descendo do tubo...bom bagarai!",9,11,2,5,True,True
"Hambúrguer bom a um preço ótimo e choop gelado, o que querer mais???
Vale lembrar que quarta-feira tem bacon free para todo mundo!
Gosto de lugares simples que descomplicam! Vá tranquilo e sem pressa dependendo do movimento pode demorar um pouco para comer ser burguer!

O lugar é pequeno então o negócio é ficar de boa na calçada com a galera!",100,50,153,5,True,True
"Bom demais, burguer fera por 10 barones e choop com preço justo.",14,5,0,5,True,True
"Hambúrguer delicioso, sempre som uma ótima variedade de chopps e preço justíssimo!",39,2,1,5,True,True
